id,card01,card02,card03,card04,card05,card06,card07,card08,card09,card10,card11,card12,sub
6357,15256.12,225.16,542.1,1308.1,13.24,68,0,947.35,204.78,271.03,658.7,11017.66,0
6366,7643.08,0,516.2,604.9,0,33,0,229.4,130.26,178.96,375.4,5574.96,0
6367,4975.21,0,69,333.53,30,9,0,277.15,30.12,199,448.8,3578.61,0
6368,10793.14,0,34.8,1451.37,0,0,0,190.21,43.38,108.25,524.74,8440.39,1000
6369,10501.41,0,157.2,1144.07,15,48.08,0,464.7,130.68,175.04,565.7,7800.94,1000
6372,7436.52,0,257.9,398.73,60.1,3.9,0,279.76,202.84,186.8,313.2,5733.29,0
6373,7996.59,0,125.6,272.82,0,0,0,379.6,208.2,347.68,687.8,5974.89,0
6374,9500.8,0,24.6,1298.07,0,2.8,0,40.4,51.36,67.85,809.44,7206.28,0
6375,11571.45,0,275.5,1175.87,8,52.2,0,231.3,105.66,95.01,999,8628.91,0
6382,8851,0,55.8,1270.79,2.2,1.2,0,93.38,61.56,11.3,1231.25,6123.52,0
6383,11302.4,0,325.1,913.63,0,11.95,0,55.8,95.34,36.34,2016.02,7848.22,0
6386,7344.48,0,24,1067.98,6.1,0,0,453.8,34.14,97.04,1156.9,4504.52,0
6387,2768.14,0,131.7,175.35,0,3.5,0,33,65.52,83.66,618.4,1657.01,0
6390,6603.85,0,121.4,269.51,0,0,0,296.4,78.54,209.4,201.61,5426.99,0
6391,5431.02,0,99.2,300.52,0,2.5,0,223.3,70.5,218.58,94.9,4421.52,0
6394,9981.93,0,12.5,1239.75,0,0,0,228.71,19.56,130.35,895.8,7455.26,0
6395,7537.9,0,90.9,695.44,2.8,62.2,0,201.8,39.78,114.36,866.2,5464.42,0
6396,11269.76,0,121.4,737.67,14.2,12.55,0,257.6,51,138.12,884.4,9052.82,0
6397,8927.1,0,163.6,619.3,0,58.2,0,226.2,74.22,152.16,762.6,6870.82,0
6406,4524.84,0,71.3,434.15,11,2.33,0,127.44,27.3,127.21,156.8,3567.31,1500
6407,6460.02,0,138.6,371.38,0,20,0,425.33,8.22,159.2,186.43,5150.86,2000
6410,8556.19,0,73.1,706.77,36.62,0,0,334.11,47.7,152.07,793.35,6412.47,0
6411,8406.15,0,168.7,569.47,0,22.6,0,418.3,0,202.9,1250.3,5773.88,0
6412,12115.49,0,151.5,1426.29,50.4,0,0,477.64,83.28,94.94,1015.98,8815.46,1500
6413,12971.02,0,113.5,1515.18,45,55.05,0,584.6,102.66,158.7,895.1,9501.23,1500
6426,12139.42,0.1,91,1529.88,0.5,0,0,155.68,5.16,175.3,1398.55,8783.25,0
6427,10203.67,0,315.22,554.68,0,35.75,0,48.2,143.34,169.86,779.1,8157.52,0
6428,10174.82,0,65.9,935.68,18.2,3.5,0,372.6,27.7,237.29,735.08,7778.87,1000
6429,7599.49,0,117.1,580.06,15,18.85,0,392.8,59.64,178.93,331.9,5905.21,1500
6430,9930.16,3.62,51.8,642.34,0,4.9,0,165.35,97.26,118.25,84.4,8762.24,0
6431,7243.86,0,101.1,256.25,33,8.8,0,91.7,56.46,105.8,60.6,6530.15,0
6440,12978.23,0,51.7,1378.18,0,0,0,418.03,6.54,90.38,1419.1,9614.3,0
6441,11777.43,0,139.2,1349.07,25.5,29.6,0,233,193.02,124.24,1859,7824.8,0
6442,9527.63,0,13.3,1780.95,0,0,0,238.14,5.64,162.1,1860.3,5467.2,0
6443,5721.96,0,344.4,739.65,10.6,2.85,0,44.3,83.52,234.8,1155.5,3106.34,0
6450,8406.8,0,11.5,1375.52,0,0,0,254.8,42.12,159.4,1406.8,5156.66,0
6451,7165.3,0,93.8,990.28,20.4,3.9,0,244.2,142.56,151.3,1007.6,4511.26,0
6454,8527.03,0,139.2,1132.07,10,0,0,120.2,12.9,79.6,1751.1,5281.96,0
6455,6250.45,0,288.2,608.3,0,4.5,0,152.85,30.54,148.7,1068,3949.36,0
6458,5204.15,0,40.1,748.62,13,0,0,246.5,3.12,76.1,645.8,3430.91,0
6459,5808.62,0,279.54,399.69,0,5.6,0,147.7,42.6,159.9,644.1,4129.49,0
6462,7125.91,1.5,160,804.64,11,2.1,0,204.5,113.58,144,806.28,4878.31,0
6463,8744.33,0,130.6,560.17,5,0.4,0,206.2,64.86,184.6,872.4,6720.1,0
6466,8267.29,0,127.1,612.1,37.9,4.5,0,69.6,30.72,203.18,95.3,7086.89,2000
6467,7331.42,0,15.4,247.54,9,18.3,0,138.2,31.92,162.4,108.8,6599.86,1000
6472,10015.19,0,358,1013.79,0,0,0,104.7,12.34,191.54,1699.3,6635.52,0
6473,11437.72,0,370.6,1224.25,32.5,30.85,0,162.2,0.72,181.2,2813.6,6621.8,0
6474,9180.44,0,172.6,589.53,29.7,2.8,42,114.9,42.36,317.1,334.55,7534.9,0
6475,9609.83,0,133.4,753.5,11,23.35,0,264.1,17.7,294,405,7707.78,0
6480,12770,0,582,867.83,8.8,7.9,0,40.65,45.84,319.1,575.6,10322.28,0
6481,12268.05,0,294.9,1213.47,40.8,23.6,0,93.8,36.72,325.1,428.1,9811.56,0
6486,11654.25,0,30.1,1480.95,69.97,42.4,0,168.58,130.2,217.02,1178.09,8336.94,0
6487,8300.67,0,296.5,819.05,20.7,8.05,0,830.04,96.36,128.11,661.2,5440.66,0
6488,9556.32,0,134.3,807.97,0,25.4,0,337.32,116,221,559.11,7355.22,2000
6489,10849.98,0,160.1,866.79,38.6,14.6,0,240,89.34,212.1,350.1,8878.35,2000
6492,12704.74,0,97.5,1469.14,10,0,0,213.94,27.84,249.86,1595,9041.46,0
6493,14891.92,0,334.6,944.35,20.5,86.75,0,785.9,122.08,227.82,1221,11148.92,0
6496,7547.78,0,55.3,638.81,27.5,0,0,125.55,9.6,205.24,939.2,5546.58,0
6497,8130.94,20,197.92,379.12,17.9,108.15,0,402.8,3.72,29.4,787.33,6184.6,0
6510,6746.41,0,98.6,747.47,0,0,0,100,12.62,30.2,884.9,4872.62,0
6511,10770.04,0,377.3,476.3,34,0,0,497.9,3.84,21.78,1733.1,7625.82,0
6512,9091.69,0,51.6,1615.5,0,1.2,0,46.8,90.66,96.5,1306,5883.43,1000
6513,6364.65,0,234.7,720.66,0,0,0,142,87.36,92.2,1289,3798.73,1000
6518,8900.61,0,29.7,1162.15,0,0.22,0,118.2,10.8,68.7,1494.2,6016.64,1500
6519,14292.76,0,141.5,1232.02,0,33,0,149.9,0,123.4,2958.9,9654.04,1000
6520,12822.4,0,40.6,1680.99,0,0,0,175.3,70.64,32.4,2298.16,8524.31,0
6521,14663.71,15,247.7,1068.16,30,83.7,0,241.65,0,44.5,2362.3,10570.7,0
6524,9162.35,1,176.5,557.9,6.5,16.7,0,166.1,67.7,143.8,643.6,7382.55,0
6525,9096.17,0,454.9,364.99,0,73.5,0,90.1,68.58,160.7,917.2,6966.2,0
6526,7271.46,0,13.9,869.4,0,0,18.5,105,38.08,72.34,828.66,5325.58,0
6527,10689.81,0,310.9,884.6,34.3,61.35,0,195.55,194.7,165.25,1189.86,7653.3,0
6546,8790.9,0,265.6,1039.39,30,4.5,0,313.26,32.04,126.3,815.73,6164.08,0
6547,9930.24,0,345.5,612.12,0,74,0,277.3,90.66,237.5,996.9,7296.26,0
6554,7780.3,0,19.5,923.31,18.7,0,0,84.7,21.48,51,54.6,6607.01,1000
6555,7440.8,0,63.7,488.58,2.5,35.9,0,81,21.18,248.9,181.43,6317.61,0
6578,12230.75,1,45.3,1648.58,0,0,0,187.06,62.34,280.2,806.6,9199.67,0
6579,12500.1,0,94.3,792.28,24.2,191.4,0,186.3,82.08,321.9,1000.86,9806.78,0
6592,10195.5,0,25.1,1613.49,20.4,0.4,0,221.9,6.16,28.48,1207.3,7072.27,1000
6593,12737.02,0,249.12,1112.94,52.9,68.65,0,254.45,0,5.6,1185.77,9807.59,1000
6594,9732.93,0,52.7,1404.44,10,0.5,0,71.9,20.88,38.11,1313.8,6820.6,0
6595,13084.46,0,330.4,1307.73,19.8,88.85,0,339.75,0,15.8,1889.6,9092.53,0
6600,7640.08,0.2,34.7,594.95,8,1.8,0,112.65,10.46,59.11,232,6586.21,0
6601,10942.51,0,276.94,281.8,5,38.95,0,142.7,0,51.6,117.85,10027.67,1000
6620,24129.89,0,794.8,2134.86,14.95,2.52,0,1808.1,87.58,80.29,1161.8,18044.99,0
6621,24914.02,0,1534.97,742.96,112.7,248.7,0,836.85,11.64,0,1907.7,19518.5,0
6624,10403.7,0,224.71,1255.35,112.55,0.1,0,344.1,3,85.61,680.3,7697.98,1000
6625,11057.56,0,235.52,727.27,8.5,81.85,0,508.83,0,8,570.5,8917.09,1000
6636,9949.28,14.41,426,1068.4,0,0.8,0,102.4,125.34,213.5,624,7374.43,0
6637,9872.72,0,376.4,483.22,15,26.05,0,216.9,127.14,237.8,763.4,7626.81,0
6648,12530.75,0.6,73.4,1195.78,96.7,2.8,0,125.9,39.24,106.31,711.5,10178.52,0
6649,11001.69,0,309.42,976.79,2,39.8,0,178,0,0.4,638.5,8856.78,0
6650,8526.03,0,34.5,451.37,28.5,2.22,0,144.78,21.38,182.05,295.2,7366.03,2000
6651,8365.97,0,114,264.68,0,9.7,0,130.8,0,55.3,185.9,7605.59,2000
6654,12643.5,0.1,98.8,1207.69,38.95,3.64,0,106.95,7.84,55.41,1291.98,9832.14,0
6655,11318.02,0,455.4,854.11,7.6,45.93,0,281,0,39.26,1034.6,8600.12,0
6660,12610.8,0,99.1,1669.43,0,1.36,0,250.6,1.26,43.97,1092,9453.08,0
6661,15706.54,0,590,1330.67,0,91.85,0,23.2,0,38.1,2292,11340.72,0
6662,9885.61,0,122.2,1547.74,83.3,0,0,74.2,6.76,78.77,1241.6,6731.04,1000
6663,2826.05,0,76,296.29,0,2.7,0,149.75,0,24.6,170.2,2106.51,0
6668,9275.53,0,42.2,1027.04,6.5,0.9,0,115.75,5.22,117.61,888.4,7071.91,1000
6669,8153.73,0,230.23,507.56,7,53.4,0,151.3,0,42.9,563.11,6598.23,0
6672,9005.54,1.26,74.4,1332.79,5.5,0,0,86.8,16.86,92.05,1098.8,6297.08,2000
6673,8646.27,0,89.42,967.37,5,39.05,0,365.4,0,27.4,1306.3,5846.33,1500
6678,12107.48,0,133.5,639.97,25.1,1.5,0,561.32,23.4,64.57,698.5,9959.62,1500
6679,15378.01,2,248,946.78,10,51.85,0,504.6,0,24.48,581.1,13009.2,1500
6680,15394.57,0,187.3,1950.68,57.4,0.1,0,162.08,36.54,104.24,1793.2,11103.03,0
6681,16335.03,0,407.1,1165.23,1,0.75,0,177.5,0,1.3,1773.9,12808.25,0
6694,5666.67,4.41,46.84,785.91,39.9,0,0,194,42.68,89.8,209,4254.13,1500
6695,6432.21,0,301,213.1,0,152.4,0,250.5,51.9,133.8,183.8,5145.71,2000
6696,7513.03,55,211.94,513.82,8.5,6.4,0,301.75,52.5,238.8,187.8,5936.52,0
6697,7132.28,0,576.4,295.33,19,185.1,0,313.05,70.44,254.9,122.3,5295.76,0
6714,9318.02,0.1,124.2,852.07,6.6,28.5,0,307.13,11.52,98.38,291.8,7597.72,0
6715,10463.2,0,256.6,784.75,2,91.6,0,433,0,31,480.2,8384.05,0
6718,8831.58,0.01,103.7,1435.3,1.9,0,0,669.47,7.32,120.46,822.2,5671.22,0
6719,8419.74,0,189.8,829.09,7,25.5,0,612.46,0,0,982.3,5773.59,0
6720,12669.67,0,489.7,1247.28,0,10.6,0,159.9,48.88,66.55,879.8,9766.96,2000
6721,13127.44,0,444.9,1245.96,0,45.4,0,153,0,41.6,900.8,10295.78,2000
6722,8541.18,0,277.73,804.79,0,1.38,0,205.4,3.2,54.77,541.5,6652.41,1000
6723,8122.97,0,188.4,236.89,5.5,2.6,0,203.3,0,7,292,7187.28,1000
6728,7863.95,0.1,118,746.65,22.5,2.3,0,129.4,6,10.39,309.88,6518.73,2000
6729,8644.94,0,232.3,310.37,0,15.45,0,129.4,0,69.8,364.6,7523.02,2000
6748,10046.86,0,231.1,1147.24,0,2.82,0,245,215.8,177.3,696.6,7331,0
6749,9386.79,0,361.8,1118.06,43,25.85,0,125.06,195.36,222.8,596.7,6698.16,1500
6750,5457.06,0,375.6,257.01,0,0,0,167.28,120.28,67.9,267.9,4201.09,0
6751,3554.76,0,61.5,139.66,0,30.25,0,187.8,68.4,81.9,538.6,2446.65,0
6762,10099.15,0.1,34.4,1665.5,0,0.1,8,400.21,1.5,31.29,909.7,7048.35,0
6763,11575.64,0,139.1,826.56,22,68.3,7,84.5,0,0,1181.7,9246.48,0
6774,9342.06,0,114.8,1044.67,2.9,18,0,263.3,18.54,98.4,539.8,7241.65,0
6775,8209.56,0,215.3,799.62,10.9,25.7,0,332.2,0,0.8,581.8,6243.24,0
6778,12658.6,3.8,482.3,1173.6,14.1,112.1,0,108.5,13.2,85.12,793.5,9872.38,1000
6779,11628.36,0,424.8,959.83,45,78.65,0,118,0,40.7,1080.9,8880.48,1500
6784,9890.73,0,350.7,1142.9,21.6,0,0,283.9,7.74,9.76,1190.26,6883.87,0
6785,6354.63,0,350.9,822.73,0,29.25,0,193.6,0,8,540.6,4409.55,0
6788,12795.72,0.11,55.7,1442.26,6.5,0,0,118.6,3.86,67.55,864.05,10237.09,1000
6789,11306.52,0,224.9,1016.02,0,80.1,54,237.5,0,17.1,773.85,8903.05,0
6790,10721.26,0,114.7,1197.15,41.7,0,0,246.19,5.4,139.18,534.7,8442.24,0
6791,8671.26,0,139.5,859.47,7.1,32.4,0,445.05,0,16.5,369.2,6802.04,0
6792,11184.67,0.2,26.8,1119.51,0,1.5,0,77.55,2.4,99.47,1008.3,8848.94,0
6793,12350.75,0,137.9,874.94,10.9,24.7,0,78.7,0,39.9,1239.8,9943.91,0
6798,9938.82,0,222.3,1061.39,0,2,0,141.99,7.08,20.11,818,7665.95,1000
6799,10639.45,0,384,720.22,8.5,12.45,0,141.9,0,0,590.4,8781.98,2000
6802,13901.27,0,220.6,2051.79,6.5,18,0,153.5,112.1,7.07,1630.1,9701.61,0
6803,12834.19,0,396,1783.15,44.1,15.3,0,171.7,0,22.8,1089.08,9312.06,0
6804,12028.96,20,323.7,1694.67,15,0,0,89.46,3.96,48.42,2177.6,7656.15,0
6805,12930.14,0,684.29,761.15,89.7,91.45,39.5,168.6,0,0,2290.89,8804.56,0
6808,5231.42,0,11.5,501.85,0,0,0,285.75,84.92,81.5,365.4,3900.5,0
6809,6159.05,0,40.7,812.25,15,35.85,0,267.5,77.88,92.5,218.7,4598.67,0
6816,13527.9,8.1,1.6,695.86,72,13.1,0,846.9,3.3,80.08,672.9,11134.06,0
6817,11364.55,0,680.1,691.91,21.2,7.4,0,383,44.16,7.8,1399,8129.98,0
6820,8238.73,0.1,0,342.11,0.78,7,0,679.93,6.66,46.19,82.4,7073.56,2000
6821,7720.78,0,65.9,121.74,30.3,23.85,0,373.7,0,122.8,189.5,6792.99,0
6822,8082.77,1,5.4,645.09,1.2,0.1,4.5,284.86,11,65.42,231,6833.2,1500
6823,8517.55,0,53.5,193.64,0,42.5,0,78.1,0,13.6,146.1,7990.11,1500
6826,11539.14,0.18,0,1130.48,5.5,0,0,471.23,17.56,56.37,1107.3,8750.52,0
6827,10220.53,0,174.76,1358.11,14,44.25,0,475.35,0,14,802.8,7337.26,0
6832,11629.74,0,110.2,1454.56,14.4,126.72,16,980.64,72.18,156.84,753.75,7944.45,0
6833,17911.62,0,804.1,2143.38,30.8,23.75,5,1241.65,0,27.3,1466.13,12169.51,0
6834,4758.11,0,20,683.18,0,2.46,0,101.1,9.8,48.67,338.8,3554.1,0
6835,6566.06,0,156,362,18.2,58.6,0,131.2,0,14.1,632.7,5193.26,0
6836,8683.28,2.2,110.6,1592.06,1.8,1.24,0,213.2,51.6,64.67,973.3,5672.61,0
6837,8109.98,0,213,768.29,10.5,38.6,0,174.5,0,7.7,568.3,6329.09,1000
6840,9242.18,0,161.6,1052.81,20,1.3,0,501.13,19.56,135.32,647,6703.46,0
6841,8120.86,0,408.4,389.91,0,36.5,0,273.9,0,9.1,523.95,6479.1,2000
6862,6726.28,0,226.3,867.95,10,1.46,0,148,28.5,36.23,554.2,4853.64,0
6863,6873.62,0,161.6,672.47,2,30.3,0,209.2,0,0,842.82,4955.23,0
6882,8210.71,0,57.2,628.32,0,0.2,0,346.7,0,65.19,698.88,6414.22,0
6883,10696.68,0,204.9,874.22,5.1,29.6,0,518.7,0,20.5,981.06,8062.6,0
6886,10029.09,0,19.7,1113.16,0,0.68,0,505.73,24.72,51.93,472.4,7840.77,0
6887,9544.26,0,136.4,581.47,14.3,35.75,0,515.6,3.6,24.9,447.2,7785.04,0
6890,9769.9,0,102.7,818.88,2.2,2.22,0,214.96,18.58,40.04,562.4,8007.92,1500
6891,11464.95,0,265.96,899.64,10.83,66.55,0,385.23,0,36.6,456.8,9343.34,2000
6892,6673.72,0,35,533.8,0,0.96,0,601.6,8.88,63.83,438.1,4991.55,0
6893,8416.35,0,102.8,471.71,0,10.6,0,363.1,0,55,878.4,6534.74,0
6894,8731.36,0,1.7,912.54,36.63,4.5,0,136.8,5.04,58.77,287.7,7287.68,1500
6895,10248.53,0,77.9,154.27,8,38.8,0,90.1,0,22,305.2,9552.26,1500
6900,7804.89,0,94.8,959.04,0,4.28,0,170.4,8.28,114.93,838.6,5614.56,0
6901,5953.3,0,81.8,496.7,5,7.35,0,353.5,0,10.7,1060.3,3937.95,0
6906,8321.2,0.1,10,835.44,6.5,2.1,0,209.15,1.26,107.37,600.2,6549.08,0
6907,8764.11,0,149.8,282.1,11,8.3,0,190.9,0,8.1,457,7656.91,1000
6916,14829.49,0.1,72.4,1757.2,0,20,0,274.9,10.16,81.82,1388.4,11224.51,0
6917,14736.9,0,239.2,793.54,22.2,125.9,0,257.6,12.4,72.6,1074.9,12138.56,0
6920,9122.15,0.4,253.7,810.97,58.7,20.05,0,313.9,28.96,137.84,362,7135.63,1000
6921,9762.96,0,180.28,737.74,25,44.6,0,81.9,0,1.95,600.2,8091.29,1000
6922,11057.12,0.5,100.3,693.99,27.85,4.5,0,385.3,5.98,112.84,578.2,9147.66,0
6923,11308.47,0,483.35,392.02,42.4,112.2,0,359.6,0,20.2,893.9,9004.8,0
6928,4713.28,0,75.7,235.92,20.2,103.5,0,178.03,3.72,82.1,66.3,3947.81,0
6929,3786.35,0,53.82,151.28,10.6,75.45,0,184.2,0,186.5,186.2,2938.3,0
6930,4118.81,0,99.3,241.83,67.55,19.4,0,326.6,56.7,32.9,161.1,3113.43,0
6931,3967.54,0,111.4,257.88,15,53.05,0,255.2,46.14,106.4,174.7,2947.77,0
6942,8714.09,0,18,709.47,60.15,82.3,0,315.48,33.72,187.24,105.5,7202.23,0
6943,9410.1,0,175.5,121.08,27,121.4,0,213,0,94.6,80.6,8576.92,0
6944,9706.53,0,47.6,834.4,30.25,36.28,0,228.73,5.52,40.75,644,7839,1000
6945,9566.18,0,43.5,308.98,0,20.65,0,232.4,0,2.9,778.83,8178.92,1000
6956,10482.02,0,408.4,731.86,16.33,0,0,108,2.7,50.04,366.3,8798.39,1000
6957,10414.37,0,623.9,390.8,12,69.55,0,54.7,0,1,290.4,8972.02,2000
6966,7099.5,0.1,239.8,1035.28,36.1,0.3,0,146.2,22.14,92.06,785.16,4742.36,0
6967,6004.27,0,84.5,666.39,0,16.3,0,69.9,0,0,1083.3,4083.88,0
6970,7998.92,0.1,142,872.95,33.1,0,0,192.2,9.78,76.76,703.9,5968.13,0
6971,8546.42,0,435.9,613.61,18.2,24.35,0,241.8,0,0,549.68,6662.88,0
6974,937.45,0,0,219.54,0,0.78,0,0,1.26,11.67,105,599.2,0
6975,1781.64,0,0,24.6,20.5,0,0,66,0,30.7,355.6,1284.24,0
6978,9442.03,0.2,342.9,867.83,89.91,9.1,0,265.3,0,108.87,409.5,7348.42,0
6979,11323.13,45,696.7,569.73,0,18.2,0,180.8,0,3.65,423.4,9385.65,0
6980,8812.29,0.03,353,1104.53,0,2.48,0,308.3,0.66,29.89,1413,5600.4,0
6981,13893.52,0,409.24,1360.08,8,46.35,0,618.7,0,13.3,2015.3,9422.55,0
6984,5164.99,0,70.5,182.12,21,36.5,0,534.5,0,75.2,215.9,4029.27,0
6985,3428.12,0,75.66,309.79,12.6,65.95,0,217.9,0,128.1,208,2410.12,0
6990,9701.35,0,217.3,708.88,120.14,21.7,15.5,383.6,41.1,18.78,420.08,7754.27,1000
6991,11371.13,0,369.2,864.02,21.7,85.3,0,439.4,97.62,145.4,380.6,8967.89,2000
6994,12115.63,0.28,136.8,891.29,15.5,8.62,0,485.4,3.04,74.47,770.3,9729.93,0
6995,12109.54,0,284.78,970.3,94,64.8,0,526.4,0,10.1,848.35,9310.81,1000
6996,10921.86,15,73.3,722.48,81,6,0,412,18.32,120.31,592.2,8881.25,0
6997,12286.04,0,235.7,612,2.8,50.95,0,313.65,0,26.7,849.4,10194.84,0
7004,7382.71,0,31.1,681.88,24.1,8.04,0,206.05,30.68,89.2,592.6,5719.06,2000
7005,6445.12,0,177.8,367.4,15,62.85,0,338,0,37,483.1,4963.97,2000
7016,8293.03,0,107.2,359.08,40.6,13.86,0,412.36,66.62,205.82,406.7,6680.79,0
7017,7503.59,60.2,54.9,326.44,0,0,0,172.65,0,98.4,905.3,5885.7,0
7026,14246.95,0.92,419.7,1415,33.9,8.82,0,429.7,43.72,125.72,1158,10611.47,0
7027,13259.28,0,609.5,1609.48,44.5,27.7,0,477.55,0,45.7,1486.5,8958.35,0
7028,12248.05,1.8,139.11,1384.23,4.6,9.84,0,581.9,85.76,100.67,596,9344.14,1000
7029,13017.47,0,211,1330.98,28.8,126.8,0,236.45,1.8,121.3,867.8,10092.54,1000
7040,7512.27,0,375.8,536.29,19.5,62,0,598.2,149.78,66.3,386.2,5318.2,0
7041,5622.65,0,192.54,422.19,0,44.25,0,408.9,67.32,199.8,404.94,3882.71,0
7056,10486.74,0,54.2,1190.75,1,5.94,0,138.4,20.54,57.96,856.94,8161.01,0
7057,8451.36,0,171.2,416.25,0,29.75,0,77.5,0,33.5,1194.7,6528.46,0
7062,7839.98,0,80.5,855.6,42.7,16,0,239.1,5.4,30.1,229.1,6341.48,1000
7063,8099.2,0,35,493.34,10.9,10.1,0,139.35,0,10.9,337.46,7062.15,1000
7066,9261.61,0.1,72.9,961.13,23.1,15.7,0,218.4,9.7,76.2,422.8,7461.58,2000
7067,7956.01,0,283.3,337.14,5,27.4,0,211.65,0,82.7,368.5,6640.32,2000
7070,14622.04,1.3,257.9,2705.93,74.2,5.46,0,285.76,43.78,93.84,1549,9604.87,0
7071,13226.92,0,320.3,913.88,1,29.55,0,224.5,0,78.9,1501,10157.79,0
7080,5937.77,0,7.5,802.48,0,0,0,116.7,2.04,10.3,329.42,4669.33,1500
7081,7335.54,0,137.8,420.34,30,29.85,0,94.8,0,4.8,426.1,6191.85,1500
7082,13277.76,0,60.3,1484.06,22.4,10.3,0,273.2,8.64,92.3,745,10581.56,0
7083,9844.32,0,132.73,346.05,3.9,0.55,15.5,567.1,0,100.5,440.1,8237.89,0
7088,10500.12,0,64,1303.69,27.15,7.8,0,145.47,18.34,110.02,633.5,8190.15,1000
7089,12153.77,0,152.9,776.79,53.2,88.8,0,142.6,0,20.2,1013.5,9905.78,2000
7096,13041.5,43.51,219.5,1323.27,8.5,17.74,0,474.75,60,237.2,1150.5,9506.53,0
7097,,,,,,,,,,,,,0
7098,8088.23,0,37.2,1020.46,17.05,1.62,0,130.52,0,24.11,256,6601.27,0
7099,8039.2,0,91.5,536.83,0,6.75,0,56.3,0,37.1,296.9,7013.82,1500
7100,6845.54,0,229.4,585.63,5.2,2.52,0,147.52,10.7,159.9,788.1,4916.57,0
7101,10152.57,0,660.5,740.52,21.5,89.3,0,202.4,0,77,720.5,7640.85,0
7106,11366.81,33.6,283.9,1184,92.1,56.4,0,165.95,295.86,240.83,514.8,8499.37,0
7107,11805.95,0,198.9,1862.13,55.3,47.7,0,666.1,254.1,353.8,503.9,7864.02,0
7108,8546.1,0,269,818.65,34,74.6,0,49.76,232.64,37.83,445,6584.62,0
7109,11346.45,0,485.6,1488.21,0,62.45,0,120.55,160.2,125,266.6,8637.84,1000
7126,10477.03,0,8.7,1047.86,1.4,0,0,239.11,24.64,84.2,885.95,8185.17,1500
7127,7268.08,0,203.4,489.48,10.9,5.55,0,128.4,0,16.8,281.2,6132.35,1500
7134,12924.62,0.1,7.7,1759.28,0,1.08,0,62.5,44.12,41.36,2568.45,8440.03,0
7135,11464.39,0,83.8,1111.76,5.1,18.15,0,144.2,0,49.3,1824.33,8227.75,0
7154,6115.69,0.94,10,653.09,11.9,1.26,0,197.39,30.2,26.1,782.4,4402.41,0
7155,3758.43,0,88.76,218.87,0,5.1,0,196.4,0,20.4,214,3014.9,0
7168,8297.06,0.01,184.1,632.97,35,8.9,0,124.98,142.9,172.5,277.4,6718.3,0
7169,9700.81,0,323.1,852.53,0,46,0,188.83,132.18,85.1,421.05,7652.02,0
7170,9055.37,0,59.9,930.91,3,7,0,97.35,8.9,78.2,553.1,7317.01,1500
7171,8661.99,0,67.2,753.96,0,49.25,0,551.5,0,49,328.1,6862.98,2000
7176,11756.47,0.9,271.8,798.82,74,6.24,0,602.8,39.56,114.58,940.7,8907.07,0
7177,9389.83,0,244.6,812.08,17.9,32.1,0,804.1,0,73.5,736.5,6669.05,0
7182,9794.2,0,9.7,472.94,23,11,0,559.5,1.5,9,106.3,8601.26,0
7183,7857.6,0,79.54,207.2,0,8.4,0,58.1,0,0,283.1,7221.26,0
7190,15590.09,15.1,160.7,2212.13,7.7,26.98,0,441.6,33.22,94.45,1471.6,11126.61,0
7191,11802.8,0,475.6,919.73,5,48.4,0,395.8,0,89.9,620.4,9247.97,0
7202,12933.77,0.1,119,1687.5,7.3,20.46,0,126.01,41.02,148.4,1081,9702.98,0
7203,13883.5,0,190.1,664.24,45,96.55,0,421.05,0,152.7,807,11506.86,0
7204,10760.1,1.88,188.6,915.66,30.6,5.88,0,401.99,27.4,136.45,509.5,8542.14,0
7205,13275.1,61.22,437.4,927.55,25.9,38.4,0,176.8,0,67.5,724,10816.33,0
7216,7908.89,0,70.7,790.22,40.6,121.08,0,185.63,104.8,106.1,120.6,6369.16,0
7217,10905.49,0,33.8,1431.81,5,73.1,0,353.4,28.02,204.9,397.3,8378.16,0
7230,9040.2,0,139.2,1259.45,4.2,13.76,0,149.04,48.4,153.06,661.5,6611.59,1500
7231,10652.69,0,284.7,988.01,45.6,12.8,0,204.95,0,84.2,835.71,8196.72,1500
7232,14262.19,2.8,207,1536.41,14.9,21.06,0,524.97,115.04,376.95,2222.4,9240.66,0
7233,15032.12,0,383.9,1323.01,20,29.85,0,129.85,0,182.6,2176.9,10786.01,0
7236,8350.43,0,292.3,917.66,16.5,3.78,0,121.76,16.76,71.04,1137.8,5772.83,0
7237,14481.75,0,1111.1,684.03,3,11.1,0,184.9,0,44.6,2235.98,10207.04,0
7240,8906,0,87.7,1410.14,2,0,0,124.47,15.92,83.38,621,6561.39,0
7241,12715.9,0,290.2,977.74,64,98.2,0,167.95,0,86.3,904.08,10127.43,0
7242,7461.2,0,63.1,744.75,6.7,12.5,0,178.32,31.78,66.6,611.37,5746.08,0
7243,9935.11,0,156.6,702.51,11,10.2,0,108.7,0,45.1,1138.4,7762.6,0
7244,10214.46,0,178.88,982.82,98.7,2.58,0,271.82,62.22,117.4,315.8,8184.24,1000
7245,10616.56,0,226.1,685.59,27.6,126.5,0,322.99,81.66,173.5,427.8,8544.82,0
7250,9907.86,0,64,1272.96,2,3,0,227.56,1.8,64.01,730.94,7541.59,1000
7251,12977.63,0,137.25,1031.9,51.5,104.35,0,164.6,0,38.3,804.86,10644.87,0
7252,10446.19,0,60.5,952.1,11.5,0,0,298.35,20,77.45,1048.88,7977.41,0
